0,35,654.809,209.538,640.144,230.05,85.5284,93.6529,116.846
0,36,458.517,753.178,474.872,712.222,119.112,130.189,74.7504
0,37,385.286,582.143,369.541,595.894,132.982,139.522,85.9266
0,38,652.21,625.052,657.388,612.399,130.41,139.664,52.4821
0,39,524.457,548.659,524.979,542.762,168.19,172.869,65.0998
0,40,385.714,346.839,376.757,376.579,82.0436,86.2336,83.3789
0,41,428.198,420.393,436.665,448.241,70.1499,72.5355,81.7565
0,42,705.023,165.515,696.702,212.075,99.5828,113.9,129.182
0,43,508.397,456.95,486.384,456.453,179.439,183.847,82.2709
0,44,571.743,268.644,572.471,306.055,66.0511,68.2649,104.31
0,45,322.289,676.744,326.124,675.947,81.6717,87.4177,93.4496
0,46,87.5,268,128.163,268.875,124.32,137.816,46.6021
0,47,289.433,261.791,300.288,292.962,129.831,139.556,75.5207
0,48,685.194,357.627,662.342,372.891,107.394,110.77,137.827
0,49,206.934,156,215.921,201.68,121.886,137.838,67.4448
0,50,455.043,721.93,440.826,699.086,87.4313,94.0828,77.7688
0,51,677.5,665.5,638.782,652.928,121.561,133.101,49.8851
0,52,502.743,258.465,523.365,277.763,118.567,126.612,104.747
0,53,717.507,203.606,694.168,212.846,106.71,122.611,125.951
0,54,156.893,422.157,165.702,445.804,121.164,123.761,33.5041
0,55,701.989,468.876,699.523,453.222,160.757,168.123,174.555
0,56,302.801,627.416,293.007,599.112,164.466,170.434,97.5145
0,57,668.014,453.301,669.413,468.767,218.479,220.635,85.2146
0,58,413.984,218.14,437.111,257.068,108.51,115.488,93.1083
0,59,519.225,156.084,524.511,207.968,86.3733,93.3935,103.655
0,60,393.627,628.757,409.459,620.793,60.461,64.2806,78.7757
0,61,357.699,494.957,343.766,485.768,204.399,205.883,72.4601
0,62,602.761,672.282,582.241,674.372,222.748,228.165,84.8109
0,63,346.239,569.427,338.853,549.662,65.8581,69.6059,83.0595
0,64,739.569,641.895,694.971,623.247,165.888,178.296,38.7963
0,65,462.148,437.215,435.008,435.645,235.411,236.587,61.8363
0,66,222.503,400.207,223.718,414.858,72.156,74.2837,78.6032
0,67,277.386,461.915,295.417,455.482,166.864,170.971,76.3321
0,68,502.418,596.794,470.504,574.241,64.9648,68.4345,72.2535
0,69,203.46,307.393,218.761,306.114,185.287,190.795,51.5163
0,70,264.412,317.826,299.702,344.444,71.9432,75.156,75.0609
0,71,687.823,393.253,646.021,424.904,139.513,141.755,152.681
0,72,688.898,450.754,696.275,450.11,161.398,165.408,172.896
0,73,513.049,545.482,515.81,514.261,129.89,134.687,75.6118
0,74,702,489.5,660.663,471.398,125.139,129.476,4.24675
0,75,530.955,436.668,516.593,465.455,183.595,186.323,81.8092
0,76,298.824,541.724,309.97,545.545,157.542,160.978,81.6419
0,77,740.924,237.923,726.776,267.872,149.095,167.751,130.426
0,78,108.453,627.95,139.639,620.561,145.926,154.739,138.888
0,79,382.294,280.45,412.466,305.663,182.513,191.439,87.5032
0,80,611.482,672.448,612.974,654.623,61.1008,65.7739,63.3922
0,81,494.817,493.521,497.307,470.662,64.7855,67.2993,73.5473
0,82,244.385,487.048,233.037,463.318,74.5402,77.3064,82.9596
0,83,230.67,369,255.092,403.953,108.33,111.241,60.8361
0,84,399.274,437.5,419.561,426.614,75.8704,78.2112,70.1912
0,85,375.556,562.294,398.522,552.732,120.523,125.255,83.3095
0,86,161.85,492.824,194.944,481.332,71.2553,72.945,84.6473
0,87,562.972,335.202,534.609,343.756,84.0178,86.405,100.627
0,88,607.988,326.305,596.663,337.371,82.2254,84.9298,112.516
0,89,466.334,414.525,440.453,436.056,167.823,171.003,93.9228
0,90,144.078,613.308,167.515,607.613,61.2622,64.0151,104.978
0,91,442.887,583.484,471.764,562.987,216.786,225.024,92.5153
0,92,467.93,429.265,438.87,436.763,74.2104,77.0701,73.4949
0,93,259.438,234.506,257.746,255.765,67.9828,71.6767,71.8872
0,94,163.962,197.269,196.758,238.945,70.7812,75.8325,62.776
0,95,698,295.5,675.78,294.207,91.2799,97.6486,133.453
0,96,126.922,357.913,156.35,342.908,63.4964,66.6332,72.083
0,97,256.482,630.208,246.935,621.29,75.0491,79.1201,94.8414
0,98,602.5,273.5,567.978,277.563,101.768,107.36,113.839
0,99,141.267,417.917,175.104,404.373,122.371,126.024,43.0258
0,100,562.231,591.308,556.684,580.347,100.261,105.074,53.3829
0,101,134.14,463.5,162.325,481.275,63.1764,65.0163,83.1808
0,102,670.126,253.897,659.768,250.395,83.6939,91.186,121.953
0,103,376.972,468.416,378.819,494.649,134.708,137.414,76.0738
0,104,579.653,599.663,584.896,594.296,68.4251,72.2601,60.5547
0,105,126.5,344.5,161.523,343.173,110.111,117.027,51.5281
0,106,706,502.5,685.836,504.238,81.9499,85.2307,29.7171
0,107,745.143,468.262,713.592,492.702,192.184,195.737,2.40548
0,108,506.691,214.887,495.112,238.354,73.1142,78.3887,99.6864
0,109,534.363,615.2,510.187,583.007,87.3375,92.6049,68.8852
0,110,380.907,256.766,356.886,251.75,101.048,107.943,84.9098
0,111,284.132,332.183,291.931,330.961,61.9312,65.1527,76.4133
0,112,504.262,641.614,490.679,643.612,77.3515,83.8997,73.7844
0,113,276.041,368.919,286.849,392.638,90.9222,93.6133,71.1942
0,114,164.502,247.119,193.605,260.962,126.874,137.306,55.6501
0,115,340.679,617.423,334.81,620.878,105.154,111.431,88.7742
0,116,207.352,318.272,238.149,332.496,133.994,139.384,53.8398
0,117,558.627,634.982,566.289,602.282,86.8064,91.9678,57.4263
0,118,776.424,479.344,748.41,471.769,226.878,227.974,155.722
0,119,603.644,263.39,604.081,264.515,135.386,145.979,117.701
0,120,249.627,156.565,264.923,197.161,61.6277,65.8123,71.2025
0,121,285.764,140.811,286.483,178.652,137.868,150.884,72.5792
0,122,409.816,552.138,385.251,548.636,229.785,231.111,74.3142
0,123,680.917,522.208,646.002,531.529,74.1463,77.2734,49.1114
0,124,590.942,638.593,572.968,622.303,66.9813,70.7386,63.3955
0,125,410.965,538.483,388.64,510.663,156.614,158.68,73.5982
0,126,597.03,641.883,568.176,638.432,226.616,231.426,80.7205
0,127,640.95,465.75,624.689,491.303,144.78,148.255,51.3606
0,128,398.146,423.152,380.217,451.238,65.4126,67.6337,75.4688
0,129,650.337,214.788,628.695,236.478,141.841,156.736,115.022
0,130,577.628,205.018,545.628,234.031,154.013,165.311,113.031
0,131,623.847,180.981,599.423,214.689,67.3795,72.7823,112.935
0,132,304.579,548.201,302.549,560.355,115.439,120.068,88.109
0,133,339.93,539.238,314.278,520.715,221.766,226.762,87.2597
0,134,98.9092,232.853,147.127,273.467,110.398,119.906,45.5763
0,135,124,649,148.929,639.647,89.7989,94.8283,124.234
0,136,448.29,154.109,463.785,196.009,208.502,218.376,86.1376
0,137,380.872,601.947,369.225,571.805,215.791,221.559,90.5179
0,138,623.951,216.805,628.383,220.568,96.3198,105.601,119.014
0,139,206.156,492.688,209.024,474.644,123.605,124.175,49.2159
0,140,405.729,395.66,418.668,395.503,86.093,89.0271,82.4749
0,141,603.876,462.144,572.633,478.537,61.7661,63.585,66.9726
0,142,117,625,151.873,633.04,112.098,119.104,120.974
0,143,665.056,416.805,627.649,426.705,84.6803,84.9974,71.1535
0,144,382.944,676.495,385.646,646.437,68.9784,74.3868,80.2763
0,145,246.447,577.342,284.144,597.27,89.5002,94.4573,93.9603
0,146,348.91,489.09,330.725,507.438,87.0772,89.6001,77.2555
0,147,473.298,397.835,491.274,410.697,196.391,203.751,90.3842
0,148,536.494,710.53,506.617,702.886,236.053,238.613,54.5935
0,149,606.5,609,590.924,607.854,70.2052,74.5023,65.0496
0,150,629.778,517.758,606.354,490.591,97.8438,100.219,59.9007
0,151,391.5,334,370.805,366.961,144.32,149.262,79.6269
0,152,724.708,506.599,685.447,511.905,64.833,66.8001,42.2087
0,153,698.163,732.441,683.094,708.253,92.2142,105.605,48.9863
0,154,683.874,661.603,682.987,669.007,140.369,157.114,51.1663
0,155,649.514,192.945,633.781,226.774,70.5748,73.8876,122.352
0,156,550.661,305.585,533.496,324.306,181.395,186.997,108.763
0,157,370.543,329.457,396.19,362.919,83.7692,87.0687,82.2165
0,158,393.5,487,366.669,502.07,144.495,147.523,78.6716
0,159,385.892,553.405,381.499,532.781,88.6746,92.5733,81.0096
0,160,384.214,234,388.856,250.73,223.492,228.989,84.4973
0,161,159.654,621.5,193.004,630.969,67.3455,71.0431,98.3694
0,162,372.305,475.737,376.555,461.781,97.4122,100.898,80.5761
0,164,248.047,547.13,268.213,519.998,166.338,170.944,91.4018
0,165,488.98,429.986,458.239,454.442,145.804,150.859,83.7265
0,167,710.962,348.999,670.16,348.289,60.1908,61.3026,155.792
0,168,257.329,672.165,245.531,658.778,75.0212,80.5838,96.3472
0,169,284.702,304.724,302.051,334.464,77.7099,81.2184,75.3343
0,170,82.2566,597.567,122.713,571.553,222.734,228.082,150.473
0,171,610.595,471.87,603.337,492.396,79.9926,81.8603,46.7258
0,172,496.881,649.298,500.211,635.314,69.5159,73.6106,70.5774
0,173,366.614,257.545,358.315,293.697,68.8279,72.319,83.4094
0,174,623.618,753.947,611.499,718.726,125.191,140.897,61.4625
0,175,611.67,334.527,591.076,340.458,88.562,90.3011,130.622
0,176,295.278,457.633,303.973,469.478,154.186,158.227,81.1844
0,177,489.491,459.876,469.833,463.92,151.357,157.763,84.4823
0,178,286.803,261.39,287.681,260.314,76.9753,81.321,74.3619
0,179,340.415,236.889,316.503,270.879,160.548,170.876,79.4665
0,180,637,608.5,620.046,609.179,65.489,69.519,54.2981
0,181,616.968,725.976,612.661,697.381,63.8568,70.1154,65.4605
0,182,118.5,446,166.465,438.346,175.765,180.118,16.2991
0,183,208.991,236.006,196.856,253.463,62.1817,65.8916,67.0452
0,184,707,502,691.326,490.772,82.9624,85.599,28.2814
0,185,416.489,313.879,423.242,339.836,81.3014,85.8646,87.8823
0,186,163.798,609.606,194.153,614.198,62.8829,65.1854,106.93
0,187,706.616,399.278,698.356,385.208,101.506,105.587,157.468
0,188,687.183,403.174,676.708,394,102.75,105.865,155.707
0,189,259.266,288.795,244.138,298.503,106.966,113.029,66.058
0,190,786,400,730.82,407.855,89.5294,93.9854,172.782
0,191,516.181,382.623,497.231,373.409,185.041,190.208,98.5807
0,192,475.593,578.85,495.391,550.937,137.885,145.471,77.8824
0,193,550.208,554.896,520.91,542.537,61.0711,64.1657,70.6477
0,194,348,545.5,370.631,547.484,75.4889,79.6526,81.7821
0,195,655.565,758.537,620.668,719.27,86.1776,97.0613,58.7819
0,196,683.215,639.698,685.697,630.961,91.0555,99.4643,43.219
0,197,557.602,389.346,581.141,421.275,192.443,197.709,101.943
0,198,538.338,556.368,518.877,526.17,87.4128,90.6982,64.8765
0,199,327.548,179.097,322.119,210.035,79.23,85.7637,75.9476
0,200,136.5,324.449,169.356,324.367,109.572,116.477,44.6458
0,201,438.698,511.048,447.219,497.356,230.933,235.096,86.5162
0,202,533.834,225.675,521.451,258.181,109.516,116.464,106.105
0,203,713.391,197.309,693.466,232.036,104.149,116.583,128.953
0,205,554.46,541.393,548.524,519.285,223.004,228.37,93.7551
0,206,686.678,405,671.444,403.987,147.383,151.395,153.783
0,207,142.204,353.058,165.439,382.368,73.9437,75.7553,54.2129
0,208,651.591,622.318,659.276,607.418,116.276,125.805,46.0135
0,209,554.257,480.48,531.295,484.6,110.27,113.066,68.8707
0,210,712.038,287.098,669.166,309.535,179.857,188.402,133.164
0,211,709.033,531.726,700.466,514.433,231.201,236.369,81.1024
0,212,248.019,280.252,284.761,289.9,189.896,195.506,59.9134
0,213,133.376,656.87,171.611,664.101,63.3503,66.8074,111.066
0,214,719.091,714.107,703.34,697.95,90.8131,103.566,48.1402
0,216,291.517,459.237,308.431,494.865,226.005,230.237,76.0657
0,217,659.808,274.988,639.751,269.369,104.713,113.498,125.05
0,218,457.857,523.714,440.337,525.116,74.1923,77.5482,76.4255
0,219,196,302,216.42,300.435,69.9657,73.8407,64.2423
0,220,406.307,331.036,379.966,352.776,139.826,146.869,82.3183
0,221,259.512,582.165,275.283,566.741,141.94,144.913,102.347
0,222,188.162,564.102,178.184,574.334,109.593,112.33,119.736
0,223,641.285,205.35,604.402,233.473,126.132,139.856,115.883
0,224,544.303,324.85,512.849,337.824,66.2236,67.1366,93.4216
0,225,698.816,297.243,681.765,290.325,159.417,170.313,140.679
0,226,474.35,196.856,453.812,226.246,126.324,136.644,97.2974
0,227,407.926,675.256,419.271,701.771,211.691,217.268,79.6424
0,228,241.775,433.99,229.753,436.966,66.0423,67.6233,66.3337
0,229,584.944,443.278,588.884,449.972,81.866,83.3915,60.4268
0,230,433.76,577.073,420.942,560.446,69.413,73.4305,78.473
0,231,608.263,510.72,593.65,512.524,139.986,142.75,32.1202
0,232,214.048,549.143,235.373,528.016,84.712,86.285,91.0569
0,233,697.898,273.925,670.64,277.293,152.771,167.384,125.3
0,234,739.5,169.5,701.371,204.329,193.668,219.557,148.655
0,235,437.818,313.313,460.931,338.584,62.8518,64.9403,84.4261
0,236,634.164,245.492,608.833,288.882,88.5702,91.865,126.177
0,237,206.483,701.673,215.503,666.956,117.615,125.927,110.072
0,238,514.273,218.646,513.026,227.252,86.7716,94.2378,103.36
0,239,152.531,689.844,184.043,675.897,131.184,139.051,126.773
0,240,447.767,325.176,457.873,362.369,66.3814,70.4834,88.141
0,241,359.052,474.052,338.337,485.022,95.4018,99.0472,77.9417
0,242,691.977,690.517,655.692,663.146,74.9753,82.1925,52.4799
0,243,519.223,396.928,531.121,418.256,73.9565,76.4041,86.7388
0,244,122.38,398.241,142.635,377.153,218.115,221.871,41.202
0,245,507.022,308.301,491.623,293.251,182.784,189.075,103.475
0,246,290.744,349.744,283.432,363.519,93.9151,98.4406,73.8081
0,247,174.678,156.852,210.648,197.533,79.4104,87.1609,67.4923
0,248,456.275,585.972,481.665,607.212,221.233,226.873,80.932
0,249,650,691,623.413,686.996,89.5263,99.7277,52.8443
0,250,647.948,327.368,636.849,353.707,99.9069,102.943,140.202
0,251,461.872,165.919,474.847,200.424,89.9552,97.2539,99.4414
0,252,350.375,513.447,355.488,521.766,206.381,212.292,88.527
0,253,225.5,343,245.229,339.058,73.5414,77.1718,68.2589
0,254,537.168,428.828,510.364,415.289,99.7285,102.381,81.0941
0,255,593.679,242.62,577.942,264.911,214.598,220.866,100.373
0,256,672.733,365.138,645.315,385.151,126.106,129.679,130.103
0,257,214.072,646.784,255.815,651.141,134.752,143.332,105.799
0,258,179.716,528.143,209.911,501.85,159.026,160.505,84.482
0,259,522.159,406.533,534.632,425.918,72.8753,74.7037,78.1748
0,260,194.271,275.563,189.727,282.836,82.0149,88.396,64.8687
0,261,582.54,562.191,566.846,578.332,126.779,132.159,52.4319
0,262,587.991,184.487,565.125,212.899,199.996,212.383,107.063
0,263,691.998,510.825,674.883,510.317,92.4129,96.4613,29.4551
0,264,249.14,246.289,260.078,265.912,143.442,153.941,72.0059
0,265,218.723,760.184,210.528,715.464,100.053,109.289,111.39
0,266,418.795,341,413.558,378.278,146.762,151.738,86.2133
0,267,194.876,212.509,222.997,227.074,142.726,158.727,66.1145
0,268,439.043,471.454,438.829,486.443,82.7556,86.5793,82.1157
0,269,531.202,137,538.291,193.066,104.359,115.312,105.356
0,270,432.225,540.846,449.534,547.597,206.66,211.949,85.3532
0,271,531.397,687.95,540.294,663.51,167.723,176.947,64.4347
0,272,399.282,391.624,421.306,389.665,171.033,177.315,94.3116
0,273,594.761,547.434,606.128,563.661,110.957,115.672,49.7933
0,274,557.566,171.328,552.435,216.439,58.439,62.5158,97.9744
0,275,596.255,570.407,578.774,585.041,107.124,112.46,57.2899
0,276,461.995,273.923,471.635,271.173,76.3886,80.9969,91.905
0,277,747.781,604.188,696.82,570.557,67.007,70.7324,45.507
0,278,193.438,557.028,191.856,535.419,160.96,163.901,108.668
0,279,595.351,571.623,577.55,557.765,161.601,165.651,41.3933
0,280,286.593,672.954,272.234,676.306,181.777,190.505,102.002
0,281,699.004,700.51,702.604,672.206,180.539,194.626,53.3849
0,282,277.748,499.745,283.831,520.742,179.261,181.838,81.0743
0,283,531.568,603.252,546.916,601.681,95.0014,100.923,63.1864
0,284,216.432,338.717,210.22,330.831,83.7824,87.291,59.9761
0,285,613.445,618.068,583.565,603.918,67.6028,71.3567,60.7732
0,286,610.182,289.358,592.903,295.176,94.2273,99.5567,113.692
0,287,488.686,359.287,517.548,393.192,206.161,213.188,80.7466
0,288,194.875,579.141,208.421,565.425,206.377,208.344,1.51871
0,289,142.395,397.513,173.46,405.718,170.129,175.303,27.4118
0,290,464.551,698.277,444.415,668.765,196.985,204.801,82.4694
0,291,395.682,489.408,420.73,478.813,93.6461,96.5434,79.9628
0,292,129,297.5,151.688,289.899,81.3021,86.3474,53.6834
0,293,637.62,539.764,613.618,530.019,70.1333,72.4828,45.7131
0,294,392.206,304.676,391.321,340.575,93.786,98.8254,85.5887
0,295,195.295,636.76,198.723,614.94,80.7466,83.0584,110.239
0,296,154.68,433.377,169.509,427.581,154.065,157.566,35.8941
0,297,396.947,667.053,419.633,688.865,170.851,183.084,81.8942
0,298,447.928,653.35,432.442,661.842,60.8177,65.778,77.8251
0,299,220.559,273.157,256.251,289.169,64.0194,68.102,77.7829
0,300,466.513,387.307,443.603,422.099,195.004,198.668,95.4715
0,301,221.776,312.5,231.249,301.694,73.3835,77.707,64.547
0,302,554.192,629.082,544.772,592.592,146.851,155.114,63.2631
0,303,705.309,499.934,695.563,504.658,93.64,97.3876,24.9158
0,305,558.021,625.604,544.681,629.417,70.6236,76.175,66.5239
0,306,682.337,300.884,677.501,323.931,101.764,108.158,132.987
0,307,644.636,635.483,618.543,642.764,229.271,235.916,83.4912
0,308,349.919,553.464,337.886,547.289,158.711,163.572,86.6559
0,309,744,701.5,690.2,665.317,108.823,123.296,40.7479
0,310,644.708,637.978,619.564,614.101,125.927,134.595,46.5146
0,311,689.315,337.37,644.995,321.775,70.1947,72.2474,121.961
0,312,228.5,505,255.723,502.328,109.29,111.12,84.8589
0,313,390,499.5,408.202,482.9,109.372,112.739,82.6051
0,314,294.69,581.311,304.876,558.136,227.865,231.601,90.6679
0,315,681,562,647.142,556.481,111.651,117.521,38.6154
0,316,350.543,520.097,361.498,504.061,134.769,140.554,83.415
0,317,280.656,492.358,301.748,518.12,174.303,179.71,79.8798
0,318,692.749,260.845,691.791,265.43,106.522,118.624,132.23
0,319,614.635,437.009,587.329,441.523,62.4135,64.589,77.633
0,320,131.51,465.224,162.614,482.104,70.3511,72.3316,80.0124
0,321,384.243,507.744,370.452,532.028,82.2384,86.1354,83.6644
0,322,408.085,671.575,399.003,634.707,75.3603,80.23,83.3302
0,323,200,431.5,222.271,423.538,76.5147,78.0011,73.8683
0,324,400.383,598.854,425.237,604.232,174.568,180.692,81.3038
0,325,650.381,310.211,630.594,342.021,174.886,182.024,117.498
0,326,719.893,440.261,672.678,436.992,71.9039,72.3623,48.0501
0,327,195.436,312.743,206.876,344.167,91.9958,96.961,62.6342
0,328,579.378,448.866,561.78,434.932,178.304,181.143,93.8251
0,329,552.367,382.871,552.743,415.523,144.84,146.351,99.6631
0,330,197.119,282.732,202.301,316.178,93.1396,97.9761,59.0202
0,331,348.033,547.768,375.579,544.377,213.688,218.676,88.4457
0,332,225.939,693.384,208.535,682.711,221.248,225.239,114.097
0,333,575.188,531.643,549.46,535.382,166.337,170.445,75.2272
0,334,308.652,265.572,319.787,297.46,172.75,179.69,77.516
0,335,234.542,482.866,226.69,501.897,118.459,119.456,68.1934
0,336,283.271,402.774,290.47,385.039,119.703,123.54,66.298
0,337,249.209,475.539,271.416,486.329,132.231,134.455,79.4177
0,338,167.905,662.905,172.666,666.642,114.756,121.996,128.717
0,339,278.081,312.811,266.485,323.738,135.129,140.843,70.4568
0,340,570.542,308.618,556.061,307.531,85.8689,90.0971,103.4
0,341,251.208,507.863,242.306,482.445,72.8314,75.7314,85.0236
0,342,767.786,682.796,727.862,646.298,166.184,182.719,37.213
0,343,234.359,617.85,223.924,606.224,168.794,176.336,112.149
0,344,241.819,230.249,270.204,231.497,163.589,175.541,66.7
0,345,547.307,271.283,524.683,307.022,62.8964,65.4575,92.5293
0,346,435.907,225.026,451.032,271.309,121.576,129.758,93.6818
0,347,438.8,393.094,421.6,388.288,185.573,190.149,94.1019
0,348,107.203,480.675,146.964,507.672,93.804,94.6456,95.0866
0,349,453.18,178.082,428.432,207.189,152.984,165.872,93.0543
0,350,225.921,558.723,227.855,555.536,130.98,133.559,103.835
0,351,383.687,252.295,396.071,258.598,67.6725,72.044,83.9955
0,352,308.361,236.866,311.765,269.374,69.5957,73.3838,80.7517
0,353,485.537,470.182,498.656,504.009,220.172,227.603,87.5065
0,354,372.583,388.678,357.579,397.143,116.473,120.735,76.8579
0,355,736.698,320.226,717.252,343.9,163.794,174.309,160.181
0,356,167.829,601.474,208.619,593.122,138.115,142.204,114.768
0,357,178.469,715.721,193.615,691.774,109.351,118.016,115.306
0,358,643.411,611.378,633.653,611.508,79.3054,84.5907,56.1588
0,359,543.768,525.451,541.607,530.662,72.0163,74.6229,61.6685
0,360,227.389,396.722,247.64,383.176,63.372,65.5295,72.9957
0,361,277.039,640.284,263.37,655.025,117.626,124.498,102.898
0,362,269.28,338.61,258.214,354.792,107.923,112.611,67.5368
0,363,308.764,583.707,336.46,586.638,125.015,131.057,91.4416
0,364,480.48,664.767,468.708,656.62,69.6465,75.0372,74.8924
0,365,716.965,171.02,720.41,218.474,154.187,176.739,126.825
0,366,352.736,329.657,371.68,336.501,158.367,164.37,77.6722
0,367,389.439,292.126,372.09,326.656,127.733,133.89,85.9456
0,368,793.143,622.262,760.901,642.518,176.441,194.585,29.4303
0,369,610.599,607.669,572.535,626.746,131.909,142.18,62.2318
0,370,387.942,413.187,382.999,397.2,62.9094,65.2763,78.4315
0,371,556.686,567.351,545.851,549.516,122.823,128.4,66.344
0,372,414.152,693.445,427.716,684.625,77.4087,83.591,80.5564
0,373,241.436,622.95,262.803,605.608,140.54,146.108,102.59
0,374,689.039,232.72,650.067,275.715,138.646,152.439,118.904
0,375,644.291,200.944,617.594,225.724,95.1907,103.86,119.767
0,376,172.528,206,197.363,253.76,79.3227,85.7642,65.9925
0,377,715.273,354.938,670.456,353.602,68.5556,70.0068,138.428
0,378,354.388,631.745,354.774,601.872,74.0303,77.609,79.2139
0,379,542.597,181.422,560.816,222.623,137.657,152.411,107.099
0,380,267.087,576.294,255.334,591.412,82.8136,86.1341,96.2793
0,381,503.12,271.576,509.712,273.406,75.9321,79.3592,100.255
0,382,428.639,702.298,444.583,685.469,92.1224,101.444,80.3808
0,383,579.1,407.549,571.241,423.047,220.961,225.331,87.589
0,384,587.96,458.47,592.543,473.798,125.717,127.732,47.3859
0,385,171.477,182.157,183.861,211.144,87.3264,94.6851,55.2527
0,386,390.149,660.003,383.106,641.491,107.172,114.061,84.1177
0,387,578.755,248.5,582.151,270.607,59.3144,61.952,100.841
0,388,182.486,643.788,199.51,613.963,193.893,199.211,115.563
0,389,252.583,345.538,277.794,340.74,61.6575,64.3653,74.1821
0,390,271.893,208.262,269.789,240.57,91.6184,98.6656,73.213
0,391,247.3,343.232,283.595,359.9,118.397,123.126,69.4296
0,392,595.075,504.456,614.801,499.763,180.051,183.491,81.0711
0,393,521.047,200.5,503.96,233.935,112.98,122.836,103.203
0,394,320.722,647.566,310.245,632.499,174.528,183.944,100.501
0,395,304.248,217.015,302.403,249.494,151.734,162.849,71.1592
0,396,617.752,228.744,626.312,249.449,109.616,120.619,116.118
0,397,534.496,644.385,534.771,645.67,77.5378,82.9816,66.4454
0,398,687.793,597.103,648.093,563.205,91.9846,96.9458,44.2073
0,399,333.088,239.509,338.949,268.091,99.9003,106.188,79.412
0,400,354.002,464.992,377.422,479.722,119.031,123.533,82.8815
0,401,507.948,362.122,500.068,383.199,103.974,108.253,90.2457
0,402,673.796,361.635,670.292,345.683,149.247,157.237,142.003
0,403,488.928,540.743,502.381,534.12,163.136,166.511,83.501
0,404,308.482,466.23,314.323,453.201,142.782,146.967,79.8919
0,405,626,563,622.084,554.662,66.8137,69.6472,56.9524
0,406,351.492,331.385,380.147,351.613,107.249,114.257,82.7942
0,407,144.472,522.298,188.835,544.721,170.415,173.116,114.598
0,408,541.675,427.458,557.706,447.471,230.05,235.327,82.4931
0,409,692.181,751.394,648.55,715.898,198.433,215.123,106.965
0,410,280.988,292.901,272.372,332.842,162.12,168.093,61.8941
0,411,659.847,234,664.716,280.132,179.692,191.42,118.167
0,412,489.363,589.49,480.127,575.726,81.7284,86.5592,75.2494
0,413,371.034,282.69,396.171,317.863,144.452,151.141,85.4169
0,414,377.417,183.111,355.408,234.146,119.73,128.494,82.4652
0,415,137.951,603.805,171.915,586.579,93.7353,97.1985,119.1
0,416,160.776,585.828,162.788,579.03,181.069,185.092,121.047
0,417,521.25,201.97,509.315,217.109,111.827,120.512,105.946
0,418,317.219,278.526,300.767,298.062,131.634,140.602,75.8925
0,419,508.11,242.025,490.859,232.587,166.019,181.6,96.6664
0,420,755.256,265.599,713.406,270.296,79.798,86.6922,136.014
0,421,100.5,518,133.771,511.419,104.802,106.659,168.898
0,422,390.91,259.33,415.611,259.321,65.391,69.0575,83.5032
0,423,397.671,243.228,395.856,283.322,81.8259,86.2072,86.6937
0,424,691.839,747.085,672.552,708.722,56.3207,62.3014,52.4512
0,425,304.531,234.118,309.776,242.786,82.8916,87.8042,74.7972
0,426,496.905,275.012,481.314,284.094,179.508,186.848,98.3133
